student_id,university_type,major,gpa,programming_skills,framework_knowledge,system_design,problem_solving,communication,teamwork,learning_ability,leadership,work_experience,internship_count,project_count,certification_count,research_experience,competition_awards,responsibility,adaptability,innovation,overall_market_activity,industry_market_activity,technical_score,soft_skills_score,experience_score,personal_score,market_score,final_score,employment_level,employment_status,salary_range,employment_city,company_size,job_type
62,普通本科,软件工程,3.2221296930351646,88.18323501113468,69.21232796317875,65.73910995147973,66.85737714346155,57.31559130013292,73.05624580505526,70.87135708202064,61.33584021347685,0.72581774618546,3,4,1,0,2,86.4347988771664,84.26512720462279,71.98333387932885,85.47306770697138,79.33331511340751,75.87055209804961,65.44374615450421,30.70981295422552,81.44845787605206,82.40319141018944,69.52866240920912,及格,继续深造,8-12万,其他,初创公司(50人以下),后端开发工程师
63,985高校,信息管理与信息系统,2.9978914940131953,91.62684984664236,73.33280105353255,63.40791485263002,67.40209287066232,72.81768007984061,100.0,78.06350850878242,80.5035853945495,3.5330149075105206,2,8,0,0,0,78.48074360218993,99.06772990481079,31.453579873495656,81.8286930303253,84.4477397369325,78.07237251230896,82.4618982300577,66.39617889012625,70.54869037436791,83.1382163836289,77.96623356013319,中等,已就业,12-18万,成都,大型企业(500人以上),数据分析师
64,985高校,软件工程,3.264705629137799,81.27147908155852,63.54942991858543,83.2586096798986,58.727007125532104,73.82983587788122,97.3300257047814,97.1553718763652,62.766500244609105,2.5646579863425023,3,2,3,1,1,75.85232763761904,66.20960066329386,69.2072905102097,83.05525952330935,95.3543251436683,74.09784325673198,83.32360020757285,52.77589583611004,70.96599840709868,89.20479233348883,76.96360277187058,中等,已就业,12-18万,北京,大型企业(500人以上),数据分析师
65,普通本科,软件工程,3.3138266413156523,47.83803599160548,77.84226306990314,42.28076142206324,48.844404183271905,81.59857115656371,99.97915497660107,92.55615636365002,99.5567002302013,2.437816973781998,4,1,1,0,1,93.68590342257603,94.44579317921288,66.45214850096644,58.79501732661611,96.02834881300717,55.82848602035297,92.52473922807215,49.25380368538398,85.74374387308421,77.41168306981164,71.64801921176219,中等,已就业,12-18万,北京,大型企业(500人以上),算法工程师
66,211高校,人工智能,2.142040002264504,82.24595038891985,64.801584434397,41.659646281993716,58.39593751602581,91.1291864375321,81.20260083088193,80.37319578121195,81.68725036558844,2.0175712786343967,1,4,2,0,1,79.5879449239953,78.06069901646482,66.49413801949804,99.92983392653356,83.984524946113,66.51037849388837,84.07015515740079,40.210855343612764,75.20162908038698,91.95717943632329,74.58057069542984,中等,已就业,12-18万,上海,中型企业(100-500人),测试工程师
67,专科院校,信息管理与信息系统,3.836820166075823,48.06095172994971,76.43670197693669,50.95427722118137,55.69977158027565,79.23906268075679,72.70510701003853,100.0,55.478802251493576,0.8341609248309645,1,3,1,0,1,89.17998397236666,72.73140098444249,74.95915211230191,84.69075911411737,71.71374731385052,57.91622388732473,78.04375600703538,22.009931097971574,79.97915951796998,78.20225321398394,64.84788875392617,及格,已就业,8-12万,深圳,大型企业(500人以上),测试工程师
68,985高校,信息安全,2.9508660584498254,65.08236547757602,81.94071361128627,69.33742471609928,49.20297303665314,83.67242859429064,87.17637608374214,65.10235759398289,33.367469313740486,3.4956934480058672,1,5,3,0,0,95.02940058804718,86.12693820212742,53.09162718022326,84.18783074561867,92.07578805293133,69.40294252130147,69.84490586046655,61.9483213760704,79.77732984992407,88.131809399275,75.02924081360415,中等,已就业,12-18万,杭州,大型企业(500人以上),后端开发工程师
69,专科院校,信息安全,2.7672434076119967,87.98337673135863,61.981067520214395,92.08015609817733,82.4359798024866,57.986595148220474,100.0,97.33303574177998,95.82117561764895,1.9119117684027551,7,2,3,1,1,62.10859266457476,82.51684454337514,77.47273062705732,78.62828723643422,82.33658045590221,80.4473001484919,85.89347260344094,60.94294122083306,72.84030961695964,80.48243384616822,77.86072185648256,中等,已就业,12-18万,北京,小型企业(50-100人),产品经理
70,211高校,软件工程,3.30417764797964,84.86397722556737,58.41762294727772,78.0362598725791,74.24419856113613,68.11197503423371,100.0,95.2689063028282,55.76327247659707,2.817195283585327,0,4,1,1,0,69.5559491917621,84.70411305833026,72.80884986687502,55.60508085413057,76.60740585425557,74.50254960503969,80.40347358129658,43.80634340302393,75.07626855426642,66.10624335419307,68.6167834896574,及格,已就业,8-12万,武汉,大型企业(500人以上),测试工程师
71,211高校,信息管理与信息系统,3.253580113891122,81.85451046800205,77.14549234704009,73.88664071336146,63.03816007882071,46.31816980659225,52.14204633278208,96.20038515470502,73.93225528189693,5.0,1,1,4,0,0,67.55238800643559,64.66831497357512,92.48496453698073,51.851394657915336,86.77502387895812,76.96659604186722,65.76750987022884,74.0,74.166939055741,69.31320926843674,71.70580767061769,中等,待就业,12-18万,深圳,初创公司(50人以下),产品经理
72,211高校,信息管理与信息系统,3.798345408827319,94.69353980879676,50.18350478928356,63.80199603073211,38.94147232254548,81.6292399735485,100.0,89.44692461949472,49.99181109934733,1.6947055811419203,0,6,2,1,1,74.80276689861275,60.01870161415661,70.18448783866144,80.03120167924213,73.55925583400405,69.58701379870475,81.84886536680769,36.33646697370304,68.98206359529051,76.79522875662309,69.15377155560917,及格,已就业,8-12万,南京,小型企业(50-100人),软件开发工程师
73,985高校,人工智能,3.335936581385009,83.4002272111189,86.67497132338093,45.012051290061045,65.51385835997769,87.62246859328413,83.7821389359666,75.2012721880091,83.97964714263061,2.0534362806700472,3,4,1,0,0,82.4841134085942,43.378669577871975,91.19799751110656,74.58564773307764,64.65347786925355,74.91637837547181,82.82852278750529,46.64123536804057,73.36664549013123,69.61956280116559,70.5135178459379,中等,已就业,12-18万,南京,大型企业(500人以上),算法工程师
74,211高校,网络工程,3.7790554240121503,44.714711624386766,70.16443925675462,72.72484736130747,77.81583436870834,55.21524450051757,91.68696832831282,93.87987731377737,72.71657615348327,2.255586228439212,1,5,1,0,0,66.65129003507441,81.16708949325606,92.6992102046322,82.57603512708013,92.75907120414465,61.26176933591342,77.49959999137448,43.06703474127055,78.82040592339624,87.66755316561239,71.45772408546718,中等,已就业,12-18万,西安,中型企业(100-500人),前端开发工程师
75,985高校,信息安全,2.7309113122861475,69.4570373061546,68.27862397152452,95.38950598752697,58.95934031846545,77.37671806753754,66.57075360465447,78.76568230048116,43.69342518796198,1.9085561649464649,0,3,0,0,2,67.87997322628688,61.406974179222814,75.64013847840452,71.97884735793713,84.48590790708462,73.24023734327115,68.28580943413756,28.90267397935758,68.26612308780295,78.23237763251088,66.5989479180825,及格,已就业,8-12万,广州,小型企业(50-100人),测试工程师
76,211高校,人工智能,3.27093052760375,74.3758731340341,78.19023877526838,61.399135167372066,52.750513290803326,73.46583199109273,65.53735242639156,88.07857230684394,30.676629831017145,1.955083831946774,3,2,1,1,1,74.70494788991684,66.42051444393135,68.70745906827334,71.44148795401918,88.26636190439504,70.7622992487489,66.57905674684012,41.46100598336129,70.42037120962814,79.85392492920711,68.2237516587844,及格,已就业,8-12万,杭州,中型企业(100-500人),前端开发工程师
77,专科院校,计算机科学与技术,2.6426261463375553,72.61887409845941,77.25931780633145,56.58989952869101,68.15466974048987,100.0,58.417712803239056,74.08150842018824,62.830496434951606,3.5465621719557747,5,2,1,0,1,93.5802742409923,73.53586664199759,59.72256005725029,72.40523892986288,61.53882139580321,70.35879186107039,75.69090459284715,68.5587460634693,77.40963770617128,66.97203016283305,70.84426361282446,中等,已就业,12-18万,南京,中型企业(100-500人),测试工程师
78,专科院校,信息安全,3.24883792778014,65.74297237346416,70.0977711246836,61.4713520541456,75.02603242129675,61.58444819185972,100.0,79.8266291191637,67.4569148603431,4.485046089056111,1,1,1,0,1,72.20705614104912,56.56059128640993,74.42686802573654,70.46025460285188,84.18257963751208,67.12339393974953,76.92337470941746,61.820553068673334,68.1790602500636,77.32141712018198,71.45293754818283,中等,已就业,12-18万,深圳,大型企业(500人以上),数据分析师
79,普通本科,人工智能,3.1428560221990574,59.54765799804608,83.17924615902871,73.99626707738629,40.001037013419776,88.7723612323211,69.67889997977991,82.8512647554382,71.44082990071867,2.694819312651933,3,4,0,0,0,81.41722188086392,96.73855661320928,97.0500166443407,64.41333321547751,82.90430491986494,67.57219416374627,79.05241553364459,52.3378317518232,90.70346072961055,73.65881906767123,71.7221982037014,中等,已就业,12-18万,上海,中型企业(100-500人),数据分析师
80,专科院校,信息安全,3.121351287399549,100.0,59.914175419746215,66.67595277877898,90.31013706829827,92.14608590567504,78.62160216915112,90.99585856598412,48.33328182812128,3.609793987561714,4,3,1,0,0,75.52198215039705,70.87538999975655,74.64928864472174,62.534144783272964,76.55324713029282,80.3404568885095,79.71484732111057,67.31752785074056,73.86619645350231,69.5436959567829,74.37544129634567,中等,已就业,12-18万,武汉,中型企业(100-500人),测试工程师
81,普通本科,网络工程,3.125736223819184,69.16882762191327,80.68534739940438,78.65021166672082,51.26309414144782,72.07573065123199,75.47954690563192,93.50790959204846,50.3434670094467,2.2408273156609395,0,2,2,0,1,78.3346994704205,83.23956850590655,75.53466046542478,79.8743799475205,76.63961683562223,72.72948701607557,73.93827672167905,34.88992778793127,78.96614847956761,78.25699839157136,69.57723063197257,及格,已就业,8-12万,北京,中型企业(100-500人),其他
82,专科院校,计算机科学与技术,3.568194735092299,100.0,53.82064792496387,64.49823688625263,63.65825919029322,79.38745396943007,64.68758470488858,100.0,31.651983569367733,2.2030234458900115,1,2,0,0,3,70.02091853927351,88.30017028942844,93.2839332092189,81.17239540965255,74.94033558985859,75.411667673769,71.31852908092472,34.43628135068013,82.4835984653036,78.05636549975557,69.94733443368625,及格,待就业,8-12万,西安,小型企业(50-100人),前端开发工程师
83,985高校,网络工程,2.3963201714987106,57.88064392865919,77.659734865977,61.384825555313284,87.71906548303674,91.16185439618587,77.01567789716171,87.22189700420529,51.71819922622183,1.9001900914534364,1,1,3,0,0,43.406920972987976,48.16297703179612,97.64464526685303,50.0,95.75011093906204,67.49904969062311,78.75158988944187,34.80228109744124,61.10505507878993,72.87505546953102,65.81844471389863,及格,已就业,8-12万,深圳,初创公司(50人以下),软件开发工程师
84,专科院校,计算机科学与技术,2.7501060686079137,84.85590103138512,65.08190055299565,68.43508969931368,71.88038583426837,58.507453989871635,81.31850015531506,70.78405633046765,35.53241804676817,1.3529819919756985,1,1,0,1,0,70.35955297413017,69.69154243757686,70.08146605762134,72.93506045474378,88.38437797350232,74.3419871017423,62.6843589277608,22.23578390370838,70.07572373821154,80.65971921412304,65.66322428460207,及格,继续深造,8-12万,上海,小型企业(50-100人),算法工程师
85,普通本科,软件工程,3.1797140866274125,78.44462124584804,50.33370906446214,56.90521734753983,86.44137151239913,68.59274468726669,98.73166875239207,96.99948445759094,49.31127256058029,4.354581156488213,1,1,0,0,0,83.37525474156782,87.72689557584243,76.48859603600596,72.7363063682638,77.37641794405863,66.50314183842573,79.37286622079182,58.25497387785856,82.61474938018165,75.05636215616121,72.01698837031012,中等,已就业,12-18万,深圳,小型企业(50-100人),软件开发工程师
86,普通本科,人工智能,2.610668455264375,61.17075709402409,73.8496422571656,91.11147412166957,93.3051844066854,77.79358066167066,64.11350995558251,90.06451404122095,64.9222558605669,1.74712435392546,0,5,0,1,0,80.97898842319849,60.14845897186481,57.24190500794778,79.55687145167686,73.57681796646443,74.17600877976177,74.86703136981544,30.96549224710552,67.60870456322317,76.56684470907064,67.89315617501286,及格,已就业,8-12万,广州,中型企业(100-500人),后端开发工程师
87,211高校,计算机科学与技术,3.223057053100522,67.98664335268974,69.48360260273907,77.34671597174922,48.10485947263473,100.0,71.24748742752875,82.14442800869607,64.70619257989735,3.4165703092482786,4,1,0,0,2,90.43257781980002,79.90221097762439,73.57969075435557,79.86796131659709,79.7809927544128,68.31956726351093,81.28921737503569,58.99884371097934,82.21760164751399,79.82447703550494,74.35666512293466,中等,已就业,12-18万,北京,大型企业(500人以上),前端开发工程师
88,985高校,网络工程,3.1745737393794626,74.77304895958545,46.85911735776807,48.50452118891508,83.53065858074297,69.00343730917803,88.2516109017267,78.99287891017961,49.889687657653255,1.2443156393304564,5,3,1,0,1,57.88389957666331,61.781215249369346,78.21200227151623,81.91073523848796,79.91678214160868,62.02092488702191,72.49009117726065,42.93178767196548,65.15152508693099,80.91375869004833,67.23229772371002,及格,已就业,8-12万,广州,中型企业(100-500人),前端开发工程师
89,专科院校,信息安全,2.4981216774737085,62.338250742508116,38.29501686160404,53.81361242698792,89.8823028127722,70.9701821861016,80.68086417001136,75.72645363239768,64.0812537560894,2.568814720115091,1,1,1,0,1,85.57957308588901,81.13293367285428,70.12366219780145,71.57355557772549,69.56921728777354,56.17475812215927,73.20913485765062,38.8257766413811,79.60880799555233,70.5713864327495,63.64167972765719,及格,已就业,8-12万,武汉,中型企业(100-500人),软件开发工程师
90,211高校,计算机科学与技术,2.4734174268728615,71.1578910894686,67.71604249873758,73.48005507749157,64.36291678259823,98.20632631080903,80.95717593325662,75.22814970582323,82.17049132672388,2.4987919619996393,1,2,0,1,0,71.73392897621441,66.87177689299307,60.631698833289455,67.926004556621,91.06255930020893,69.91027187916686,84.94232756835744,37.98550354399567,66.94461430837052,79.49428192841496,70.70660502442409,中等,已就业,12-18万,西安,大型企业(500人以上),算法工程师
91,专科院校,人工智能,2.0,39.52646361914078,94.27338941052741,67.74976318994621,65.55678960174663,84.94468557142532,65.43390156275785,66.69301375920774,55.827204289749794,1.2563793057403023,3,1,0,0,0,68.48060153514761,76.34325200696317,58.13274392091957,57.82022891744479,77.42764683806334,64.19823386897845,69.68057535986895,29.076551668883628,67.73503939242387,67.62393787775406,61.40784159211955,及格,已就业,8-12万,深圳,大型企业(500人以上),数据分析师
